type,source_sentence,target_sentence
0,"Ale i ona poznała nas także, i ona cieszyła się nami: przednią nogą, którą szpat znacznie pogrubiał, uderzała po bruku wesoło, ochoczo, jakoby krzesząc dla nas iskierki radości.","Ale i ona poznała nas także, i ona cieszyła się nami: przednią nogą, którą szpat znacznie pogrubiał, uderzała po bruku wesoło, ochoczo, jakoby krzesząc dla nas iskierki radości."
0,"Łeb jej to podnosił się, to schylał, nozdrza parskały raźno.","Łeb jej to podnosił się, to schylał, nozdrza parskały raźno."
0,"Na głosy nasze i śmiechy strzygła uszami, wyciągała szyję, a donośne jej rżenie przenikało nas niewymowną rozkoszą.","Na głosy nasze i śmiechy strzygła uszami, wyciągała szyję, a donośne jej rżenie przenikało nas niewymowną rozkoszą."
0,"Rżenie to zlewało się w jedno z trynitarskim dzwonem, który w tej chwili posępnie bić zaczął.","Rżenie to zlewało się w jedno z trynitarskim dzwonem, który w tej chwili posępnie bić zaczął."
0,Jednocześnie rozległ się z suteryny głuchy odgłos młotka.,Jednocześnie rozległ się z suteryny głuchy odgłos młotka.
0,"Aniśmy się spostrzegli, kiedy na wozie ustawiono trumnę.","Aniśmy się spostrzegli, kiedy na wozie ustawiono trumnę."
0,— Wio! — zawołał pan Łukasz.,— Wio! — zawołał pan Łukasz.
0,"Szkapa ruszyła, a my przy niej kłusem.","Szkapa ruszyła, a my przy niej kłusem."
0,"Na rogu ulicy obejrzałem się: za wozem, na którym pan Łukasz siedząc powoził, szedł ojciec sam, z czapką w ręku i zwieszoną głową.","Na rogu ulicy obejrzałem się: za wozem, na którym pan Łukasz siedząc powoził, szedł ojciec sam, z czapką w ręku i zwieszoną głową."
0,"Co do nas, biegliśmy tuż przy szkapie wesoło, ochoczo, ani na chwilę nie przerywając rozmów i pieszczoty.","Co do nas, biegliśmy tuż przy szkapie wesoło, ochoczo, ani na chwilę nie przerywając rozmów i pieszczoty."
0,"Poranek był majowy, promienie słońca zalewały blaskiem ulice, most, Wisłę; z każdego gzymsu świerkały wróble.","Poranek był majowy, promienie słońca zalewały blaskiem ulice, most, Wisłę; z każdego gzymsu świerkały wróble."
0,"Głośniej wszakże, niż wróble, szczebiotała nasza gromadka.","Głośniej wszakże, niż wróble, szczebiotała nasza gromadka."
0,"— Dzisz, Wicek — wołał Felek — jak ci to zgrubiała!","— Dzisz, Wicek — wołał Felek — jak ci to zgrubiała!"
0,"Jakie ci to boki wyłożone ma?","Jakie ci to boki wyłożone ma?"
0,"Widzisz, jakie ci nowe naszelniki, jaki ci kantar.","Widzisz, jakie ci nowe naszelniki, jaki ci kantar."
0,I my znów dalej chórem:,I my znów dalej chórem:
0,Ludzie oglądali się za nami.,Ludzie oglądali się za nami.
0,"Dziwnym się wydawał ten pogrzeb, z trójką tak dobrze bawiących się dzieci na czele.","Dziwnym się wydawał ten pogrzeb, z trójką tak dobrze bawiących się dzieci na czele."
0,"Zwłaszcza na moście, gdzie wolniej w tłoku trzeba było jechać, robił nasz orszak pogrzebowy szczególne wrażenie.","Zwłaszcza na moście, gdzie wolniej w tłoku trzeba było jechać, robił nasz orszak pogrzebowy szczególne wrażenie."
0,Przechodnie stawali i wzruszali ramionami.,Przechodnie stawali i wzruszali ramionami.
0,"Parę razy nawet krzyknął na nas pan Łukasz, żeby za wozem iść, aleśmy ani na krok szkapy odstąpić nie chcieli.","Parę razy nawet krzyknął na nas pan Łukasz, żeby za wozem iść, aleśmy ani na krok szkapy odstąpić nie chcieli."
0,"Słońce przygrzewało coraz silniej, droga stała się piaszczysta, żmudna.","Słońce przygrzewało coraz silniej, droga stała się piaszczysta, żmudna."
0,Szkapa ciągnęła swój ciężar z pewnym wysileniem.,Szkapa ciągnęła swój ciężar z pewnym wysileniem.
0,"Zdrowe jej oko mrużyło się od blasku, na ślepym, osłupiałem, siadały rozdrażnione gorącem muchy.","Zdrowe jej oko mrużyło się od blasku, na ślepym, osłupiałem, siadały rozdrażnione gorącem muchy."
0,Natychmiast ułamaliśmy kilka wierzbowych witek i zaczęli ją skwapliwie oganiać.,Natychmiast ułamaliśmy kilka wierzbowych witek i zaczęli ją skwapliwie oganiać.
0,Sami nie czuliśmy zmęczenia.,Sami nie czuliśmy zmęczenia.
0,"Boso, w lichych szarawarkach i kurtkach łatanych dreptaliśmy obok szkapy wesoło, ochoczo, a krzyże cmentarne wciąż rosły a rosły przed nami","Boso, w lichych szarawarkach i kurtkach łatanych dreptaliśmy obok szkapy wesoło, ochoczo, a krzyże cmentarne wciąż rosły a rosły przed nami"
0,"Że trumny nie miał kto nieść, puszczono nas z wozem za bramę.","Że trumny nie miał kto nieść, puszczono nas z wozem za bramę."
0,"Ale tu czekać trzeba.","Ale tu czekać trzeba."
0,"Natychmiast zaczęliśmy rwać dla szkapy szczaw zajęczy i soczystą babkę, której pełno było na drożynie.","Natychmiast zaczęliśmy rwać dla szkapy szczaw zajęczy i soczystą babkę, której pełno było na drożynie."
0,Tymczasem ojciec z panem Łukaszem zdjęli z wozu trumnę i postawili ją nad brzegiem dołka.,Tymczasem ojciec z panem Łukaszem zdjęli z wozu trumnę i postawili ją nad brzegiem dołka.
0,"Nie musiała być ciężką, bo kumoter, choć stary, prosto pod nią stał; a jednak ojca tak zgięła do ziemi, jak ten krzyż padającego Chrystusa, com go na stacjach bernardyńskich widział.","Nie musiała być ciężką, bo kumoter, choć stary, prosto pod nią stał; a jednak ojca tak zgięła do ziemi, jak ten krzyż padającego Chrystusa, com go na stacjach bernardyńskich widział."
0,"Zaraz też brzęknął cienkim głosem dzwonek.","Zaraz też brzęknął cienkim głosem dzwonek."
0,"Spojrzał na nas ojciec surowo, więc my poklękli z Felkiem, trzymając w pięściach pęki świeżej trawy.","Spojrzał na nas ojciec surowo, więc my poklękli z Felkiem, trzymając w pięściach pęki świeżej trawy."
0,"Pan Łukasz i ojciec poklękli także.","Pan Łukasz i ojciec poklękli także."
0,"Wspomniał imię i nazwisko matki, Ojcze nasz mówić kazał, sam zacząwszy głośno.","Wspomniał imię i nazwisko matki, Ojcze nasz mówić kazał, sam zacząwszy głośno."
0,"Podniósł ojciec twarz i obie ręce w niebo; z jego oczu padały łzy ciężkie, grube.","Podniósł ojciec twarz i obie ręce w niebo; z jego oczu padały łzy ciężkie, grube."
0,"Felek, tuż przy mnie klęcząc, trzepał pacierz z wzrokiem utkwionym w szkapę.","Felek, tuż przy mnie klęcząc, trzepał pacierz z wzrokiem utkwionym w szkapę."
0,"Zrobiła się cisza taka, że słychać było leciuchne szmery wierzby i cykanie świerszcza.","Zrobiła się cisza taka, że słychać było leciuchne szmery wierzby i cykanie świerszcza."
0,"— O, je! je! — rozległ się nagle wśród tej ciszy cienki głos Piotrusia, który pełne rączyny trawy i wiosennego kwiecia szkapie przed pyskiem trzymał, rozsypując bratki polne i białe stokrocie.","— O, je! je! — rozległ się nagle wśród tej ciszy cienki głos Piotrusia, który pełne rączyny trawy i wiosennego kwiecia szkapie przed pyskiem trzymał, rozsypując bratki polne i białe stokrocie."
0,"Szkapa delikatnie z rąk dziecka brała wargami trawę i żuła ją, przechylając łeb, melancholicznie zwróciwszy ślepe, zbielałe oko w słońce.","Szkapa delikatnie z rąk dziecka brała wargami trawę i żuła ją, przechylając łeb, melancholicznie zwróciwszy ślepe, zbielałe oko w słońce."
0,"Ponieważ najbliżej klęczałem mu pod ręką, silnie mnie za ucho pociągnął.","Ponieważ najbliżej klęczałem mu pod ręką, silnie mnie za ucho pociągnął."
0,"Wnet Felek zaczął się rozgłośnie pięścią w pierś bić, na znak, jako już pacierz i wszystko, co do niego należało, dokumentnie skończył, zaczem, zerknąwszy na ojca, chyłkiem do szkapy pomknął, a i na mnie kiwnął.","Wnet Felek zaczął się rozgłośnie pięścią w pierś bić, na znak, jako już pacierz i wszystko, co do niego należało, dokumentnie skończył, zaczem, zerknąwszy na ojca, chyłkiem do szkapy pomknął, a i na mnie kiwnął."
0,Dołek jeszcze nie był wybrany.,Dołek jeszcze nie był wybrany.
0,"Po trochu ją tylko, jak masła na chleb, na łopatę brał.","Po trochu ją tylko, jak masła na chleb, na łopatę brał."
0,Ojciec modlił się ciągle.,Ojciec modlił się ciągle.
0,"Wszakże panu Łukaszowi pilno widać było, bo raz wraz tabakę niuchał i na wóz pozierał, a w głowę się drapał, aż się ścisnęli, potrzęśli raz i drugi z wielkim przyjacielstwem, po czym kumoter do szkapy poszedł.","Wszakże panu Łukaszowi pilno widać było, bo raz wraz tabakę niuchał i na wóz pozierał, a w głowę się drapał, aż się ścisnęli, potrzęśli raz i drugi z wielkim przyjacielstwem, po czym kumoter do szkapy poszedł."
0,"Jużeśmy ją wystroili, jakby pannę młodą.","Jużeśmy ją wystroili, jakby pannę młodą."
0,"Świeże, rozkwitłe gałęzie akacji sterczały jej za uszami, za uprzężą, za chomątem, gdzie tylko co wetknąć się dało.","Świeże, rozkwitłe gałęzie akacji sterczały jej za uszami, za uprzężą, za chomątem, gdzie tylko co wetknąć się dało."
0,"Pęk żółtych mleczów tkwił nad czołem, pod skrzyżowym rzemieniem.","Pęk żółtych mleczów tkwił nad czołem, pod skrzyżowym rzemieniem."
0,Z grzywy opadały ostróżki i zajęcze maczki.,Z grzywy opadały ostróżki i zajęcze maczki.
0,"Resztę zieleni trzymaliśmy w rękach, aby szkapę od bąków opędzać.","Resztę zieleni trzymaliśmy w rękach, aby szkapę od bąków opędzać."
0,Zaczął się teraz prawdziwy tryumfalny pochód.,Zaczął się teraz prawdziwy tryumfalny pochód.
0,"Najpierw kroczył Piotruś, nie patrzący drogi, nadeptując małe, świeże, z żółtego piasku sypane grobki dziecięce, ile razy się na wóz obejrzał.","Najpierw kroczył Piotruś, nie patrzący drogi, nadeptując małe, świeże, z żółtego piasku sypane grobki dziecięce, ile razy się na wóz obejrzał."
0,"Za Piotrusiem szkapa — wyrzucała z cichym parskaniem łbem, obciążonym kwieciem i zielenią, ja zaś i Felek, jak giermkowie, po lewej i po prawej stronie.","Za Piotrusiem szkapa — wyrzucała z cichym parskaniem łbem, obciążonym kwieciem i zielenią, ja zaś i Felek, jak giermkowie, po lewej i po prawej stronie."
0,"Wóz toczył się z wolna, to podnosząc się, to opadając na zapadłych grobach, a za nami, z głuchym, coraz głuchszym łoskotem, padała ziemia na matczyną trumnę.","Wóz toczył się z wolna, to podnosząc się, to opadając na zapadłych grobach, a za nami, z głuchym, coraz głuchszym łoskotem, padała ziemia na matczyną trumnę."
0,"Niektórzy ludzie mają pociąg do zbierania osobliwości kosztowniejszych lub mniej kosztownych, na jakie kogo stać.","Niektórzy ludzie mają pociąg do zbierania osobliwości kosztowniejszych lub mniej kosztownych, na jakie kogo stać."
0,"Ja także posiadam zbiorek, lecz skromny, jak zwykle w początkach.","Ja także posiadam zbiorek, lecz skromny, jak zwykle w początkach."
0,"Jest tam mój dramat, który pisałem jeszcze w gimnazjum na lekcjach języka łacińskiego.","Jest tam mój dramat, który pisałem jeszcze w gimnazjum na lekcjach języka łacińskiego."
0,"Jest kilka zasuszonych kwiatów, które trzeba będzie zastąpić nowymi.","Jest kilka zasuszonych kwiatów, które trzeba będzie zastąpić nowymi."
0,"Zdaje się, że nie ma nic więcej oprócz pewnej bardzo starej i zniszczonej kamizelki.","Zdaje się, że nie ma nic więcej oprócz pewnej bardzo starej i zniszczonej kamizelki."
0,Oto ona.,Oto ona.
0,"Przód spłowiały, a tył przetarty.","Przód spłowiały, a tył przetarty."
0,"Dużo plam, brak guzików, na brzegu dziurka, wypalona zapewne papierosem.","Dużo plam, brak guzików, na brzegu dziurka, wypalona zapewne papierosem."
0,Ale najciekawsze w niej są ściągacze.,Ale najciekawsze w niej są ściągacze.
0,"Ten, na którym znajduje się sprzączka, jest skrócony i przyszyty do kamizelki wcale nie po krawiecku, a ten drugi, prawie na całej długości, jest pokłuty zębami sprzączki.","Ten, na którym znajduje się sprzączka, jest skrócony i przyszyty do kamizelki wcale nie po krawiecku, a ten drugi, prawie na całej długości, jest pokłuty zębami sprzączki."
0,"Patrząc na to od razu domyślasz się, że zapewne co dzień chudnął i wreszcie dosięgnął tego stopnia, na którym kamizelka przestaje być niezbędna, ale natomiast okazuje się bardzo potrzebny zapięty pod szyję frak z magazynu pogrzebowego.","Patrząc na to od razu domyślasz się, że zapewne co dzień chudnął i wreszcie dosięgnął tego stopnia, na którym kamizelka przestaje być niezbędna, ale natomiast okazuje się bardzo potrzebny zapięty pod szyję frak z magazynu pogrzebowego."
0,"Wyznaję, że dziś chętnie odstąpiłbym komu ten szmat sukna, który mi robi trochę kłopotu.","Wyznaję, że dziś chętnie odstąpiłbym komu ten szmat sukna, który mi robi trochę kłopotu."
0,"Szaf na zbiory jeszcze nie mam, a nie chciałbym znowu trzymać chorej kamizelczyny między własnymi rzeczami.","Szaf na zbiory jeszcze nie mam, a nie chciałbym znowu trzymać chorej kamizelczyny między własnymi rzeczami."
0,"Był jednak czas, żem ją kupił za cenę znakomicie wyższą od wartości, a dałbym nawet i drożej, gdyby umiano się targować.","Był jednak czas, żem ją kupił za cenę znakomicie wyższą od wartości, a dałbym nawet i drożej, gdyby umiano się targować."
0,"Człowiek miewa w życiu takie chwile, że lubi otaczać się przedmiotami, które przypominają smutek.","Człowiek miewa w życiu takie chwile, że lubi otaczać się przedmiotami, które przypominają smutek."
0,"Smutek ten nie gnieździł się we mnie.","Smutek ten nie gnieździł się we mnie."
0,Z okna mogłem co dzień spoglądać do wnętrza ich pokoiku.,Z okna mogłem co dzień spoglądać do wnętrza ich pokoiku.
0,"Jeszcze w kwietniu było ich troje.","Jeszcze w kwietniu było ich troje."
0,Szafa była ciemnowiśniowa.,Szafa była ciemnowiśniowa.
0,"W lipcu, jeżeli mnie pamięć nie zwodzi, zostało ich tylko dwoje.","W lipcu, jeżeli mnie pamięć nie zwodzi, zostało ich tylko dwoje."
0,"Płacili jej trzy ruble na rok i co dzień gotowali obiady.","Płacili jej trzy ruble na rok i co dzień gotowali obiady."
0,"W październiku została już tylko – pani, sama jedna.","W październiku została już tylko – pani, sama jedna."
0,"To jest niezupełnie sama, ponieważ w pokoju znajdowało się jeszcze dużo sprzętów: dwa łóżka, stół, szafa.","To jest niezupełnie sama, ponieważ w pokoju znajdowało się jeszcze dużo sprzętów: dwa łóżka, stół, szafa."
0,"Ale na początku listopada sprzedano z licytacji niepotrzebne rzeczy, a przy pani ze wszystkich pamiątek po mężu została tylko kamizelka, którą obecnie posiadam.","Ale na początku listopada sprzedano z licytacji niepotrzebne rzeczy, a przy pani ze wszystkich pamiątek po mężu została tylko kamizelka, którą obecnie posiadam."
0,Lecz w końcu listopada pewnego dnia pani zawołała mnie do pustego mieszkania.,Lecz w końcu listopada pewnego dnia pani zawołała mnie do pustego mieszkania.
0,"Sprzedała mu swój parasol za dwa złote i kamizelkę po mężu za czterdzieści groszy.","Sprzedała mu swój parasol za dwa złote i kamizelkę po mężu za czterdzieści groszy."
0,"Potem zamknęła mieszkanie na klucz, powoli przeszła dziedziniec, chwilę popatrzyła w swoje niegdyś okno, na które padały drobne płatki śniegu, i — znikła za bramą.","Potem zamknęła mieszkanie na klucz, powoli przeszła dziedziniec, chwilę popatrzyła w swoje niegdyś okno, na które padały drobne płatki śniegu, i — znikła za bramą."
0,"Podniósł do góry wielki kołnierz kapoty, pod pachę wetknął dopiero co kupiony parasol i owinąwszy w kamizelkę ręce czerwone z zimna, mruczał:","Podniósł do góry wielki kołnierz kapoty, pod pachę wetknął dopiero co kupiony parasol i owinąwszy w kamizelkę ręce czerwone z zimna, mruczał:"
0,Zawołałem go.,Zawołałem go.
0,"— Nie, chcę od ciebie coś kupić.","— Nie, chcę od ciebie coś kupić."
0,Pewnie wielmożny pan chce parasol?,Pewnie wielmożny pan chce parasol?
0,"Rzucił na ziemię kamizelkę, otrząsnął śnieg z kołnierza i z wielką usilnością począł otwierać parasol.","Rzucił na ziemię kamizelkę, otrząsnął śnieg z kołnierza i z wielką usilnością począł otwierać parasol."
0,"Na taki śnieg to tylko taki parasol.","Na taki śnieg to tylko taki parasol."
0,"Ja wiem, że wielmożny pan może mieć całkiem jedwabny parasol, nawet ze dwa.","Ja wiem, że wielmożny pan może mieć całkiem jedwabny parasol, nawet ze dwa."
0,Ale to dobre tylko na lato!,Ale to dobre tylko na lato!
0,— Co chcesz za kamizelkę? — spytałem.,— Co chcesz za kamizelkę? — spytałem.
0,"— Jake kamizelkę? — odparł, zdziwiony, myśląc zapewne o swojej własnej.","— Jake kamizelkę? — odparł, zdziwiony, myśląc zapewne o swojej własnej."
0,Ale wnet opamiętał się i szybko podniósł leżącą na ziemi.,Ale wnet opamiętał się i szybko podniósł leżącą na ziemi.
0,"A potem, jakby zbudziło się w nim podejrzenie, spytał:","A potem, jakby zbudziło się w nim podejrzenie, spytał:"
0,— Ile chcesz za nią?,— Ile chcesz za nią?
0,"Koniec wyciągniętego nosa poczerwieniał jeszcze bardziej.","Koniec wyciągniętego nosa poczerwieniał jeszcze bardziej."
0,"Roztaczał mi przed oczyma towar w taki sposób, ażeby okazać wszystkie jego zalety.","Roztaczał mi przed oczyma towar w taki sposób, ażeby okazać wszystkie jego zalety."
0,— Dam ci pół rubla.,— Dam ci pół rubla.
0,To nie może być!,To nie może być!
0,— Ani grosza więcej.,— Ani grosza więcej.
0,"— Niech wielmożny pan żartuje zdrów! — rzekł klepiąc mnie po ramieniu.","— Niech wielmożny pan żartuje zdrów! — rzekł klepiąc mnie po ramieniu."
0,"Pan sam wie, co taka rzecz jest warta.","Pan sam wie, co taka rzecz jest warta."
0,"To przecie nie jest ubjór na małe dziecko, to jest na dorosłe osoby","To przecie nie jest ubjór na małe dziecko, to jest na dorosłe osoby"
0,"— No, jeżeli nie możesz oddać za pół rubla, to już idź.","— No, jeżeli nie możesz oddać za pół rubla, to już idź."
0,Ja więcej nie dam.,Ja więcej nie dam.
0,"— Ino niech się pan nie gniewa! — przerwał mięknąc.","— Ino niech się pan nie gniewa! — przerwał mięknąc."
0,"Na moje sumienie, za pół rubelka nie mogę, ale — ja zdaję się na pański rozum.","Na moje sumienie, za pół rubelka nie mogę, ale — ja zdaję się na pański rozum"
0,"Niech pan sam powie: co to jest wart, a ja się zgodzę!","Niech pan sam powie: co to jest wart, a ja się zgodzę!"
0,"Ja wolę dołożyć, byle to się stało, co pan chce.","Ja wolę dołożyć, byle to się stało, co pan chce."
0,"Kamizelka jest warta pięćdziesiąt groszy, a ja ci daję pół rubla.","Kamizelka jest warta pięćdziesiąt groszy, a ja ci daję pół rubla."
0,"— Pół rubla? Niech będzie już pół rubla! — westchnął wpychając mi kamizelkę w ręce. — Niech będzie moja strata, byle ja z gęby nie robił ten wjatr!","— Pół rubla? Niech będzie już pół rubla! — westchnął wpychając mi kamizelkę w ręce. — Niech będzie moja strata, byle ja z gęby nie robił ten wjatr!"
0,"I wskazał ręką na okno, za którym kłębił się tuman śniegu.","I wskazał ręką na okno, za którym kłębił się tuman śniegu."
0,"Gdym sięgnął po pieniądze, widocznie coś przypomniawszy sobie, wyrwał mi jeszcze raz kamizelkę i począł szybko rewidować jej kieszonki.","Gdym sięgnął po pieniądze, widocznie coś przypomniawszy sobie, wyrwał mi jeszcze raz kamizelkę i począł szybko rewidować jej kieszonki."
0,— Czegóż ty tam szukasz?,— Czegóż ty tam szukasz?
0,"— Możem co zostawił w kieszeni, nie pamiętam! — odparł najnaturalniejszym tonem, a zwracając mi nabytek dodał:","— Możem co zostawił w kieszeni, nie pamiętam! — odparł najnaturalniejszym tonem, a zwracając mi nabytek dodał:"
0,— Niech jaśnie pan dołoży choć z dziesiątkę!,— Niech jaśnie pan dołoży choć z dziesiątkę!
0,"— No, bywaj zdrów! — rzekłem otwierając drzwi.","— No, bywaj zdrów! — rzekłem otwierając drzwi."
0,Upadam do nóg!,Upadam do nóg!
0,Mam jeszcze w domu bardzo porządne futro.,Mam jeszcze w domu bardzo porządne futro.
0,"I jeszcze zza progu, wytknąwszy głowę, zapytał:","I jeszcze zza progu, wytknąwszy głowę, zapytał:"
0,— A może wielmożny pan każe przynieść serki owczych?,— A może wielmożny pan każe przynieść serki owczych?
0,"W parę minut znowu wołał na podwórzu: „Handel! handel!” — a gdym stanął w oknie, ukłonił mi się z przyjacielskim uśmiechem.","W parę minut znowu wołał na podwórzu: „Handel! handel!” — a gdym stanął w oknie, ukłonił mi się z przyjacielskim uśmiechem."
0,"Śnieg zaczął tak mocno padać, że prawie zmierzchło się.","Śnieg zaczął tak mocno padać, że prawie zmierzchło się."
0,"Położyłem kamizelkę na stole i począłem marzyć to o pani, która wyszła za bramę nie wiadomo dokąd, to o mieszkaniu stojącym pustką obok mego.","Położyłem kamizelkę na stole i począłem marzyć to o pani, która wyszła za bramę nie wiadomo dokąd, to o mieszkaniu stojącym pustką obok mego."
0,"Jeszcze trzy miesiące temu słyszałem, jak w pogodny dzień wrześniowy rozmawiali ze sobą.","Jeszcze trzy miesiące temu słyszałem, jak w pogodny dzień wrześniowy rozmawiali ze sobą."
0,"W maju pani raz nawet — nuciła jakąś piosenkę, on śmiał się czytając „Kuriera Świątecznego”.","W maju pani raz nawet — nuciła jakąś piosenkę, on śmiał się czytając „Kuriera Świątecznego”."
0,Do naszej kamienicy sprowadzili się na początku kwietnia.,Do naszej kamienicy sprowadzili się na początku kwietnia.
0,"Wstawali dość rano, pili herbatę z blaszanego samowaru i razem wychodzili do miasta.","Wstawali dość rano, pili herbatę z blaszanego samowaru i razem wychodzili do miasta."
0,"Ona na lekcje, on do biura.","Ona na lekcje, on do biura."
0,Za to musiał dużo pracować po całych dniach.,Za to musiał dużo pracować po całych dniach.
0,"Widywałem nawet go i o północy, przy lampie, zgiętego nad stolikiem.","Widywałem nawet go i o północy, przy lampie, zgiętego nad stolikiem."
0,Żona zwykle siedziała przy nim i szyła.,Żona zwykle siedziała przy nim i szyła.
0,Niekiedy spojrzawszy na niego przerywała swoją robotę i mówiła tonem upominającym:,Niekiedy spojrzawszy na niego przerywała swoją robotę i mówiła tonem upominającym:
0,"— No, już dość będzie, połóż się spać.","— No, już dość będzie, połóż się spać."
0,— A ty kiedy pójdziesz spać?,— A ty kiedy pójdziesz spać?
0,— Ja jeszcze tylko dokończę parę ściegów,— Ja jeszcze tylko dokończę parę ściegów
0,— No to i ja napiszę parę wierszy,— No to i ja napiszę parę wierszy
0,Znowu oboje pochylali głowy i robili swoje.,Znowu oboje pochylali głowy i robili swoje.
0,I znowu po niejakim czasie pani mówiła:,I znowu po niejakim czasie pani mówiła:
0,— Kładź się! Kładź się!,— Kładź się! Kładź się!
0,Niekiedy na jej słowa odpowiadał mój zegar wybijając pierwszą.,Niekiedy na jej słowa odpowiadał mój zegar wybijając pierwszą.
0,"Byli to ludzie młodzi, ani ładni, ani brzydcy, w ogóle spokojni.","Byli to ludzie młodzi, ani ładni, ani brzydcy, w ogóle spokojni."
0,"O ile pamiętam, pani była znacznie szczuplejsza od męża, który miał budowę wcale tęgą.","O ile pamiętam, pani była znacznie szczuplejsza od męża, który miał budowę wcale tęgą."
0,"Powiedziałbym, że nawet za tęgą.","Powiedziałbym, że nawet za tęgą."
0,Co niedzielę około południa wychodzili na spacer trzymając się pod ręce i wracali do domu późno wieczór.,Co niedzielę około południa wychodzili na spacer trzymając się pod ręce i wracali do domu późno wieczór.
0,Obiad zapewne jedli w mieście.,Obiad zapewne jedli w mieście.
0,Raz spotkałem ich przy bramie oddzielającej Ogród Botaniczny od Łazienek.,Raz spotkałem ich przy bramie oddzielającej Ogród Botaniczny od Łazienek.
0,"Kupili sobie dwa kufle doskonałej wody i dwa duże pierniki.","Kupili sobie dwa kufle doskonałej wody i dwa duże pierniki."
0,W ogóle biednym ludziom niewiele potrzeba do utrzymania duchowej równowagi.,W ogóle biednym ludziom niewiele potrzeba do utrzymania duchowej równowagi.
0,"Trochę żywności, dużo roboty i dużo zdrowia.","Trochę żywności, dużo roboty i dużo zdrowia."
0,Reszta sama się jakoś znajduje.,Reszta sama się jakoś znajduje.
0,"O ile się zdaje, nie brakło żywności, a przynajmniej roboty.","O ile się zdaje, nie brakło żywności, a przynajmniej roboty."
0,Ale zdrowie nie zawsze dopisywało.,Ale zdrowie nie zawsze dopisywało.
0,"Jakoś w lipcu pan zaziębił się, zresztą nie bardzo.","Jakoś w lipcu pan zaziębił się, zresztą nie bardzo."
0,"Dziwnym jednak zbiegiem okoliczności dostał jednocześnie tak silnego krwotoku, że aż stracił przytomność.","Dziwnym jednak zbiegiem okoliczności dostał jednocześnie tak silnego krwotoku, że aż stracił przytomność."
0,Było to już w nocy.,Było to już w nocy.
0,"Dowiadywała się o pięciu, ale znalazła ledwie jednego, i to wypadkiem, na ulicy.","Dowiadywała się o pięciu, ale znalazła ledwie jednego, i to wypadkiem, na ulicy."
0,"Spojrzawszy na nią przy blasku migotliwej latarni, uznał za stosowne ją przede wszystkim uspokoić.","Spojrzawszy na nią przy blasku migotliwej latarni, uznał za stosowne ją przede wszystkim uspokoić."
0,"A ponieważ chwilami zataczała się, zapewne ze zmęczenia, a dorożki na ulicy nie było, więc podał jej rękę i idąc tłumaczył, że krwotok jeszcze niczego nie dowodzi.","A ponieważ chwilami zataczała się, zapewne ze zmęczenia, a dorożki na ulicy nie było, więc podał jej rękę i idąc tłumaczył, że krwotok jeszcze niczego nie dowodzi."
0,"Krwotok może być z krtani, z żołądka, z nosa, z płuc rzadko kiedy.","Krwotok może być z krtani, z żołądka, z nosa, z płuc rzadko kiedy."
0,"Zresztą, jeżeli człowiek zawsze był zdrów, nigdy nie kaszlał","Zresztą, jeżeli człowiek zawsze był zdrów, nigdy nie kaszlał"
0,"— O, tylko czasami! — szepnęła pani zatrzymując się dla nabrania tchu.","— O, tylko czasami! — szepnęła pani zatrzymując się dla nabrania tchu."
0,Czasami?,Czasami?
0,To jeszcze nic.,To jeszcze nic.
0,Może mieć lekki katar oskrzeli.,Może mieć lekki katar oskrzeli.
0,— Tak to katar! — powtórzyła pani już głośno.,— Tak to katar! — powtórzyła pani już głośno.
0,— Zapalenia płuc nie miał nigdy?,— Zapalenia płuc nie miał nigdy?
0,"— Owszem! — odparła pani, znowu stając.","— Owszem! — odparła pani, znowu stając."
0,Trochę się nogi pod nią chwiały.,Trochę się nogi pod nią chwiały.
0,"Tak, ale zapewne już dawno?","Tak, ale zapewne już dawno?"
0,"— O, bardzo bardzo dawno! — potwierdziła z pośpiechem. — Jeszcze tamtej zimy.","— O, bardzo bardzo dawno! — potwierdziła z pośpiechem. — Jeszcze tamtej zimy."
0,— Półtora roku temu.,— Półtora roku temu.
0,"— Nie Ale jeszcze przed Nowym Rokiem.","— Nie Ale jeszcze przed Nowym Rokiem."
0,"Jaka to ciemna ulica, a w dodatku niebo trochę zasłonięte.","A! Jaka to ciemna ulica, a w dodatku niebo trochę zasłonięte."
0,Weszli do domu.,Weszli do domu.
0,"Pani z trwogą zapytała: co słychać? — i dowiedziała się, że nic.","Pani z trwogą zapytała: co słychać? — i dowiedziała się, że nic."
0,"W mieszkaniu powiedziała jej, że nic nie słychać, a chory drzemał.","W mieszkaniu powiedziała jej, że nic nie słychać, a chory drzemał."
0,"Ostrożnie obudził go, wybadał i także powiedział, że to nic.","Ostrożnie obudził go, wybadał i także powiedział, że to nic."
0,"— Ja zaraz mówiłem, że to nic! — odezwał się chory.","— Ja zaraz mówiłem, że to nic! — odezwał się chory."
0,"— O, nic — powtórzyła pani ściskając jego spotniałe ręce.","— O, nic — powtórzyła pani ściskając jego spotniałe ręce."
0,"Wiem przecież, że krwotok może być z żołądka albo z nosa.","Wiem przecież, że krwotok może być z żołądka albo z nosa."
0,"U ciebie pewnie z nosa","U ciebie pewnie z nosa."
0,"Prawda, że on potrzebuje ruchu?","Prawda, że on potrzebuje ruchu?"
